Time (ms),X dist,X duty,X freq,Y dist,Y freq, X accel, X decel, Y accel, Y decel
515413824,0.000732,0,0,-97.934722,20000,10,10,1000,1000
516238554,0.000732,0,0,-98.552778,20000,10,10,1000,1000
517063680,0.000732,0,0,-99.170833,20000,10,10,1000,1000
517889971,0.000732,0,0,-99.791667,20000,10,10,1000,1000
518715890,0.000732,0,0,-100.4125,20000,10,10,1000,1000
519542976,0.000732,0,0,-101.030556,20000,10,10,1000,1000
520369688,0.000732,0,0,-101.652778,20000,10,10,1000,1000
521197569,0.000732,0,0,-101.038889,20000,10,10,1000,1000
522025848,0.000732,0,0,-100.418056,20000,10,10,1000,1000
522854525,0.000732,0,0,-99.794444,20000,10,10,1000,1000
523683600,0.000732,0,0,-99.172222,20000,10,10,1000,1000
524513850,0.000732,0,0,-99.788889,20000,10,10,1000,1000
525344500,0.000732,0,0,-100.413889,20000,10,10,1000,1000
526174771,0.000732,0,0,-101.036111,20000,10,10,1000,1000
527006220,0.000732,0,0,-101.661111,20000,10,10,1000,1000
527838069,0.000732,0,0,-101.040278,20000,10,10,1000,1000
528670318,0.000732,0,0,-100.418056,20000,10,10,1000,1000
529502967,0.000732,0,0,-99.791667,20000,10,10,1000,1000
530336016,0.000732,0,0,-99.165278,20000,10,10,1000,1000
531170250,0.000732,0,0,-99.786111,20000,10,10,1000,1000
532004100,0.000732,0,0,-100.4125,20000,10,10,1000,1000
532839137,0.000732,0,0,-101.0375,20000,10,10,1000,1000
533674576,0.000732,0,0,-101.665278,20000,10,10,1000,1000
534510417,0.000732,0,0,-101.043056,20000,10,10,1000,1000
535346660,0.000732,0,0,-100.418056,20000,10,10,1000,1000
536183305,0.000732,0,0,-99.788889,20000,10,10,1000,1000
537020352,0.000732,0,0,-99.159722,20000,10,10,1000,1000
537860180,0.000732,0,0,-99.783333,20000,10,10,1000,1000
538698034,0.000732,0,0,-100.416667,20000,10,10,1000,1000
539537085,0.000732,0,0,-101.045833,20000,10,10,1000,1000
540376540,0.000732,0,0,-101.675,20000,10,10,1000,1000
541216399,0.000732,0,0,-101.05,20000,10,10,1000,1000
542056662,0.000732,0,0,-100.419444,20000,10,10,1000,1000
542898128,0.000732,0,0,-99.790278,20000,10,10,1000,1000
543739200,0.000732,0,0,-99.156944,20000,10,10,1000,1000
544581477,0.000732,0,0,-99.783333,20000,10,10,1000,1000
545424962,0.000732,0,0,-100.416667,20000,10,10,1000,1000
546268855,0.000732,0,0,-101.052778,20000,10,10,1000,1000
547112352,0.000732,0,0,-101.691667,20000,10,10,1000,1000
547956255,0.000732,0,0,-101.061111,20000,10,10,1000,1000
548800564,0.000732,0,0,-100.429167,20000,10,10,1000,1000
549646086,0.000732,0,0,-99.793056,20000,10,10,1000,1000
550492016,0.000732,0,0,-99.155556,20000,10,10,1000,1000
551338354,0.000732,0,0,-99.784722,20000,10,10,1000,1000
552185100,0.000732,0,0,-100.422222,20000,10,10,1000,1000
553033065,0.000732,0,0,-101.058333,20000,10,10,1000,1000
553880628,0.000732,0,0,-101.702778,20000,10,10,1000,1000
554728599,0.000732,0,0,-101.066667,20000,10,10,1000,1000
555576978,0.000732,0,0,-100.431944,20000,10,10,1000,1000
556426580,0.000732,0,0,-99.793056,20000,10,10,1000,1000
557276592,0.000732,0,0,-99.152778,20000,10,10,1000,1000
558127014,0.001465,0,0,-99.786111,20000,10,10,1000,1000
558977028,0.001465,0,0,-100.426389,20000,10,10,1000,1000
559829088,0.001465,0,0,-101.066667,20000,10,10,1000,1000
560680740,0.001465,0,0,-101.711111,20000,10,10,1000,1000
561533623,0.000732,0,0,-101.075,20000,10,10,1000,1000
562386096,0.000732,0,0,-100.433333,20000,10,10,1000,1000
563239802,0.000732,0,0,-99.791667,20000,10,10,1000,1000
564093920,0.000732,0,0,-99.144444,20000,10,10,1000,1000
564948450,0.000732,0,0,-99.780556,20000,10,10,1000,1000
565803392,0.000732,0,0,-100.425,20000,10,10,1000,1000
566659573,0.000732,0,0,-101.068056,20000,10,10,1000,1000
567515340,0.000732,0,0,-101.713889,20000,10,10,1000,1000
568373177,0.001465,0,0,-101.072222,20000,10,10,1000,1000
569230600,0.001465,0,0,-100.420833,20000,10,10,1000,1000
570088437,0.001465,0,0,-99.779167,20000,10,10,1000,1000
570946688,0.001465,0,0,-99.130556,20000,10,10,1000,1000
571805353,0.000732,0,0,-99.772222,20000,10,10,1000,1000
572665266,0.000732,0,0,-100.419444,20000,10,10,1000,1000
573524760,0.000732,0,0,-101.066667,20000,10,10,1000,1000
574385504,0.000732,0,0,-101.716667,20000,10,10,1000,1000
575246664,0.000732,0,0,-101.072222,20000,10,10,1000,1000
576107402,0.000732,0,0,-100.423611,20000,10,10,1000,1000
576969393,0.000732,0,0,-99.775,20000,10,10,1000,1000
577833480,0.000732,0,0,-99.120833,20000,10,10,1000,1000
578696305,0.000732,0,0,-99.772222,20000,10,10,1000,1000
579560388,0.000732,0,0,-100.423611,20000,10,10,1000,1000
580424046,0.000732,0,0,-101.073611,20000,10,10,1000,1000
581288964,0.000732,0,0,-101.727778,20000,10,10,1000,1000
582154300,0.000732,0,0,-101.080556,20000,10,10,1000,1000
583020054,0.000732,0,0,-100.429167,20000,10,10,1000,1000
583886226,0.000732,0,0,-99.776389,20000,10,10,1000,1000
584753664,0.000732,0,0,-99.119444,20000,10,10,1000,1000
585620673,0.000732,0,0,-99.769444,20000,10,10,1000,1000
586488950,0.000732,0,0,-100.423611,20000,10,10,1000,1000
587356796,0.000732,0,0,-101.077778,20000,10,10,1000,1000
588226764,0.000732,0,0,-101.736111,20000,10,10,1000,1000
589096301,0.000732,0,0,-101.083333,20000,10,10,1000,1000
589966258,0.000732,0,0,-100.430556,20000,10,10,1000,1000
590838345,0.000732,0,0,-99.769444,20000,10,10,1000,1000
591710000,0.000732,0,0,-99.106944,20000,10,10,1000,1000
592582934,0.000732,0,0,-99.759722,20000,10,10,1000,1000
593454576,0.000732,0,0,-100.419444,20000,10,10,1000,1000
594327497,0.000732,0,0,-101.077778,20000,10,10,1000,1000
595201700,0.000732,0,0,-101.7375,20000,10,10,1000,1000
596075466,0.000732,0,0,-101.080556,20000,10,10,1000,1000
596948792,0.000732,0,0,-100.422222,20000,10,10,1000,1000
597824264,0.000732,0,0,-99.763889,20000,10,10,1000,1000
598699296,0.000732,0,0,-99.098611,20000,10,10,1000,1000
599574750,0.000732,0,0,-99.755556,20000,10,10,1000,1000
600451492,0.000732,0,0,-100.419444,20000,10,10,1000,1000
601328658,0.000732,0,0,-101.079167,20000,10,10,1000,1000
602206248,0.000732,0,0,-101.744444,20000,10,10,1000,1000
603084262,0.000732,0,0,-101.084722,20000,10,10,1000,1000
603962700,0.000732,0,0,-100.422222,20000,10,10,1000,1000
604845046,0.000732,0,0,-99.751389,20000,10,10,1000,1000
605725208,0.000732,0,0,-99.080556,20000,10,10,1000,1000
606605796,0.000732,0,0,-99.743056,20000,10,10,1000,1000
607485936,0.000732,0,0,-100.406944,20000,10,10,1000,1000
608367375,0.000732,0,0,-101.070833,20000,10,10,1000,1000
609249240,0.000732,0,0,-101.738889,20000,10,10,1000,1000
610132408,0.000732,0,0,-101.077778,20000,10,10,1000,1000
611015126,0.000732,0,0,-100.4125,20000,10,10,1000,1000
611900028,0.000732,0,0,-99.743056,20000,10,10,1000,1000
612783600,0.000732,0,0,-99.072222,20000,10,10,1000,1000
613668479,0.000732,0,0,-99.734722,20000,10,10,1000,1000
614553786,0.000732,0,0,-100.402778,20000,10,10,1000,1000
615439521,0.000732,0,0,-101.069444,20000,10,10,1000,1000
616325684,0.000732,0,0,-101.743056,20000,10,10,1000,1000
617212275,0.000732,0,0,-101.079167,20000,10,10,1000,1000
618099294,0.000732,0,0,-100.409722,20000,10,10,1000,1000
618990289,0.000732,0,0,-99.727778,20000,10,10,1000,1000
619879944,0.000732,0,0,-99.055556,20000,10,10,1000,1000
620768253,0.000732,0,0,-99.722222,20000,10,10,1000,1000
621657880,0.000732,0,0,-100.395833,20000,10,10,1000,1000
622547937,0.000732,0,0,-101.063889,20000,10,10,1000,1000
623438424,0.000732,0,0,-101.738889,20000,10,10,1000,1000
624330234,0.000732,0,0,-101.070833,20000,10,10,1000,1000
625222476,0.000732,0,0,-100.398611,20000,10,10,1000,1000
626115150,0.000732,0,0,-99.719444,20000,10,10,1000,1000
627008256,0.000732,0,0,-99.045833,20000,10,10,1000,1000
627901794,0.000732,0,0,-99.715278,20000,10,10,1000,1000
628795764,0.000732,0,0,-100.393056,20000,10,10,1000,1000
629690166,0.000732,0,0,-101.065278,20000,10,10,1000,1000
630586800,0.000732,0,0,-101.747222,20000,10,10,1000,1000
631482969,0.000732,0,0,-101.072222,20000,10,10,1000,1000
632379572,0.000732,0,0,-100.4,20000,10,10,1000,1000
633275706,0.000732,0,0,-99.720833,20000,10,10,1000,1000
634174984,0.000732,0,0,-99.036111,20000,10,10,1000,1000
635072890,0.000732,0,0,-99.709722,20000,10,10,1000,1000
635973042,0.000732,0,0,-100.388889,20000,10,10,1000,1000
636871818,0.000732,0,0,-101.069444,20000,10,10,1000,1000
637771028,0.000732,0,0,-101.751389,20000,10,10,1000,1000
638671581,0.000732,0,0,-101.076389,20000,10,10,1000,1000
639573480,0.000732,0,0,-100.397222,20000,10,10,1000,1000
640473995,0.000732,0,0,-99.7125,20000,10,10,1000,1000
641375856,0.000732,0,0,-99.030556,20000,10,10,1000,1000
642278153,0.000732,0,0,-99.708333,20000,10,10,1000,1000
643180886,0.000732,0,0,-100.390278,20000,10,10,1000,1000
644084055,0.000732,0,0,-101.069444,20000,10,10,1000,1000
644988576,0.000732,0,0,-101.752778,20000,10,10,1000,1000
645895369,0.001465,0,0,-101.072222,20000,10,10,1000,1000
646799850,0.001465,0,0,-100.386111,20000,10,10,1000,1000
647707524,0.001465,0,0,-99.7,20000,10,10,1000,1000
648614720,0.001465,0,0,-99.0125,20000,10,10,1000,1000
649522356,0.000732,0,0,-99.693056,20000,10,10,1000,1000
650429510,0.000732,0,0,-100.383333,20000,10,10,1000,1000
651337102,0.000732,0,0,-101.068056,20000,10,10,1000,1000
652246056,0.000732,0,0,-101.754167,20000,10,10,1000,1000
653155450,0.000732,0,0,-101.073611,20000,10,10,1000,1000
654066210,0.000732,0,0,-100.390278,20000,10,10,1000,1000
654977412,0.000732,0,0,-99.698611,20000,10,10,1000,1000
655887200,0.000732,0,0,-99.006944,20000,10,10,1000,1000
656799284,0.000732,0,0,-99.690278,20000,10,10,1000,1000
657710880,0.000732,0,0,-100.377778,20000,10,10,1000,1000
658622916,0.000732,0,0,-101.065278,20000,10,10,1000,1000
659536324,0.000732,0,0,-101.755556,20000,10,10,1000,1000
660450174,0.000732,0,0,-101.072222,20000,10,10,1000,1000
661365400,0.000732,0,0,-100.380556,20000,10,10,1000,1000
662283875,0.000732,0,0,-99.676389,20000,10,10,1000,1000
663200928,0.000732,0,0,-98.979167,20000,10,10,1000,1000
664117490,0.001465,0,0,-99.668056,20000,10,10,1000,1000
665035434,0.001465,0,0,-100.361111,20000,10,10,1000,1000
665951946,0.001465,0,0,-101.055556,20000,10,10,1000,1000
666870780,0.001465,0,0,-101.752778,20000,10,10,1000,1000
667789119,0.000732,0,0,-101.061111,20000,10,10,1000,1000
668708844,0.000732,0,0,-100.366667,19000,10,10,1000,1000
669629958,0.000732,0,0,-99.705556,19000,10,10,1000,1000
670549632,0.000732,0,0,-99.040278,18000,10,10,1000,1000
671470695,0.001465,0,0,-99.6625,18000,10,10,1000,1000
672392204,0.000732,0,0,-100.290278,17000,10,10,1000,1000
673314159,-0.002197,0,0,-100.881944,17000,10,10,1000,1000
674238456,0.001465,0,0,-101.479167,16000,10,10,1000,1000
675163203,0.000732,0,0,-100.923611,16000,10,10,1000,1000
676086500,0,0,0,-100.365278,15000,10,10,1000,1000
677010243,0,0,0,-99.843056,15000,10,10,1000,1000
677935384,0.000732,0,0,-99.318056,14000,10,10,1000,1000
678860973,0.001465,0,0,-99.801389,14000,10,10,1000,1000
679787010,-0.001465,0,0,-100.288889,13000,10,10,1000,1000
680713495,0.000732,0,0,-100.75,13000,10,10,1000,1000
681640428,0.000732,0,0,-101.201389,12000,10,10,1000,1000
682568766,0.000732,0,0,-100.781944,12000,10,10,1000,1000
683496596,0.000732,0,0,-100.363889,11000,10,10,1000,1000
684425833,-0.000732,0,0,-99.977778,11000,10,10,1000,1000
685355520,0.000732,0,0,-99.597222,10000,10,10,1000,1000
686285657,0.000732,0,0,-99.938889,10000,10,10,1000,1000
687217206,0.000732,0,0,-100.295833,9000,10,10,1000,1000
688148244,0.000732,0,0,-100.606944,9000,10,10,1000,1000
689081660,0.000732,0,0,-100.925,8000,10,10,1000,1000
690013600,0.000732,0,0,-100.645833,8000,10,10,1000,1000
690946956,0.000732,0,0,-100.368056,7000,10,10,1000,1000
691881731,0.000732,0,0,-100.120833,7000,10,10,1000,1000
692815024,0.000732,0,0,-99.875,6000,10,10,1000,1000
693751674,0.000732,0,0,-99.661111,6000,10,10,1000,1000
694687810,0.000732,0,0,-99.45,5000,10,10,1000,1000
695625371,0.000732,0,0,-99.619444,5000,10,10,1000,1000
696561444,0.000732,0,0,-99.795833,4000,10,10,1000,1000
697498942,0.000732,0,0,-99.9375,4000,10,10,1000,1000
698436894,0.000732,0,0,-100.079167,3000,10,10,1000,1000
699375300,0.000732,0,0,-100.186111,3000,10,10,1000,1000
700314160,0.000732,0,0,-100.293056,2000,10,10,1000,1000
701255428,0.000732,0,0,-100.225,2000,10,10,1000,1000
702195198,0.000732,0,0,-100.154167,1000,10,10,1000,1000
703137380,0.000732,0,0,-100.118056,1000,10,10,1000,1000
704079040,0.000732,0,0,-100.083333,0,10,10,1000,1000
705021156,0.000732,0,0,-100.080556,0,10,10,1000,1000
705963728,0.000732,0,0,-100.079167,0,10,10,1000,1000
706906756,0.000732,0,0,-100.077778,0,10,10,1000,1000
707850240,0.000732,0,0,-100.077778,0,10,10,1000,1000
708794180,0.000732,0,0,-100.076389,0,10,10,1000,1000
709738576,0.000732,0,0,-100.075,0,10,10,1000,1000
710684415,0.000732,0,0,-100.072222,0,10,10,1000,1000
711629724,0.000732,0,0,-100.070833,0,10,10,1000,1000
712576478,0.000732,0,0,-100.069444,0,10,10,1000,1000
713523690,0.000732,0,0,-100.068056,0,10,10,1000,1000
714471360,0.000732,0,0,-100.066667,0,10,10,1000,1000
715419488,0.000732,0,0,-100.066667,0,10,10,1000,1000
716369067,0.000732,0,0,-100.063889,0,10,10,1000,1000
717320100,0.000732,0,0,-100.0625,0,10,10,1000,1000
718269605,0.000732,0,0,-100.059722,0,10,10,1000,1000
719222556,0.000732,0,0,-100.058333,0,10,10,1000,1000
720172980,0.000732,0,0,-100.058333,0,10,10,1000,1000
721124860,0.000732,0,0,-100.056944,0,10,10,1000,1000
722077200,0.000732,0,0,-100.055556,0,10,10,1000,1000
723033000,0.000732,0,0,-100.054167,0,10,10,1000,1000
723986263,0.000732,0,0,-100.051389,0,10,10,1000,1000
724940988,0.000732,0,0,-100.05,0,10,10,1000,1000
725896175,0.000732,0,0,-100.048611,0,10,10,1000,1000
726852828,0.000732,0,0,-100.047222,0,10,10,1000,1000
727809945,0.000732,0,0,-100.047222,0,10,10,1000,1000
728767526,0.000732,0,0,-100.045833,0,10,10,1000,1000
729724564,0.000732,0,0,-100.044444,0,10,10,1000,1000
730683072,0.000732,0,0,-100.041667,0,10,10,1000,1000
731643053,0.000732,0,0,-100.040278,0,10,10,1000,1000
732601480,0.000732,0,0,-100.038889,0,10,10,1000,1000
733561380,0.000732,0,0,-100.0375,0,10,10,1000,1000
734521744,0.000732,0,0,-100.0375,0,10,10,1000,1000
735484598,0.000732,0,0,-100.036111,0,10,10,1000,1000
736446906,0.000732,0,0,-100.033333,0,10,10,1000,1000
737409680,0.000732,0,0,-100.031944,0,10,10,1000,1000
738371904,0.000732,0,0,-100.030556,0,10,10,1000,1000
739335609,0.000732,0,0,-100.029167,0,10,10,1000,1000
740301816,0.000732,0,0,-100.027778,0,10,10,1000,1000
741267474,0.000732,0,0,-100.026389,0,10,10,1000,1000
742232580,0.000732,0,0,-100.025,0,10,10,1000,1000
743198152,0.000732,0,0,-100.023611,0,10,10,1000,1000
744165212,0.000732,0,0,-100.020833,0,10,10,1000,1000
745131717,0.000732,0,0,-100.019444,0,10,10,1000,1000
746100736,0.000732,0,0,-100.018056,0,10,10,1000,1000
747070225,0.000732,0,0,-100.018056,0,10,10,1000,1000
748039158,0.000732,0,0,-100.016667,0,10,10,1000,1000
749007532,0.000732,0,0,-100.015278,0,10,10,1000,1000
749979456,0.000732,0,0,-100.0125,0,10,10,1000,1000
750951852,0.000732,0,0,-100.011111,0,10,10,1000,1000
751924720,0.000732,0,0,-100.009722,0,10,10,1000,1000
752897029,0.000732,0,0,-100.008333,0,10,10,1000,1000
753868776,0.000732,0,0,-100.006944,0,10,10,1000,1000
754842024,0.000732,0,0,-100.005556,0,10,10,1000,1000
755817810,0.000732,0,0,-100.004167,0,10,10,1000,1000
756792000,0.000732,0,0,-100.002778,0,10,10,1000,1000
757770804,0.000732,0,0,-100,0,10,10,1000,1000
758748012,0.000732,0,0,-99.998611,0,10,10,1000,1000
759724656,0.000732,0,0,-99.998611,0,10,10,1000,1000
760702811,0.000732,0,0,-99.998611,0,10,10,1000,1000
761681440,0.000732,0,0,-100,0,10,10,1000,1000
762660543,0.000732,0,0,-100.001389,0,10,10,1000,1000
763640120,0.000732,0,0,-100.002778,0,10,10,1000,1000
764622257,0.000732,0,0,-100.002778,0,10,10,1000,1000
765602784,0.000732,0,0,-100,0,10,10,1000,1000
766582740,0.000732,0,0,-99.998611,0,10,10,1000,1000
767563168,0.000732,0,0,-99.998611,0,10,10,1000,1000
768545115,0.000732,0,0,-99.998611,0,10,10,1000,1000
769527536,0.000732,0,0,-100,0,10,10,1000,1000
770510431,0.000732,0,0,-100.001389,0,10,10,1000,1000
771494850,0.000732,0,0,-100.002778,0,10,10,1000,1000
772478694,0.000732,0,0,-100.002778,0,10,10,1000,1000
773463012,0.000732,0,0,-100,0,10,10,1000,1000
774454122,0.000732,0,0,-99.998611,0,10,10,1000,1000
775440448,0.000732,0,0,-99.998611,0,10,10,1000,1000
776427250,0.000732,0,0,-99.998611,0,10,10,1000,1000
777414528,0.000732,0,0,-100,0,10,10,1000,1000
778403339,0.000732,0,0,-100.001389,0,10,10,1000,1000
779391570,0.000732,0,0,-100.002778,0,10,10,1000,1000
780382395,0.000732,0,0,-100.002778,0,10,10,1000,1000
781371580,0.000732,0,0,-100,0,10,10,1000,1000
782364424,0.000732,0,0,-99.998611,0,10,10,1000,1000
783355626,0.000732,0,0,-99.998611,0,10,10,1000,1000
784347306,0.000732,0,0,-99.998611,0,10,10,1000,1000
785339464,0.000732,0,0,-100,0,10,10,1000,1000
786332100,0.000732,0,0,-100.001389,0,10,10,1000,1000
787325214,0.000732,0,0,-100.004167,0,10,10,1000,1000
788320940,0.000732,0,0,-100.002778,0,10,10,1000,1000
789315012,0.000732,0,0,-100,0,10,10,1000,1000
790311700,0.000732,0,0,-99.998611,0,10,10,1000,1000
791307800,0.000732,0,0,-99.998611,0,10,10,1000,1000
792305451,0.000732,0,0,-99.998611,0,10,10,1000,1000
